,CUST_ID,CUST_SEX,CUST_AGE,CUST_MARRY,BUYERPART,CAR_MODEL,CAR_COLOR,CAR_AGE,CAR_PRICE,IS_LOAN,LOAN_PERIED,LOAN_AMOUNT,F_INSORNOT,ALL_BUYINS_N,DLRSI_CNT,GLASSBUYSEPARATE_CNT,SII_CNT,IS_LOST
773,AA8A1B7E0C41479268D824DCC42638CC,1,2,0,1,3,冰玉蓝金属,2,2,1.0,4.0,2,1.0,2.0,2.0,0.0,0.0,0
776,8F6060A61B46DBCA80FB57E903A640C7,1,2,0,1,3,0,2,2,1.0,5.0,2,1.0,2.0,2.0,0.0,0.0,0
779,7268074254520F485528986EEC9AA481,2,2,0,1,3,0,2,2,1.0,5.0,2,1.0,2.0,0.0,0.0,0.0,0
850,D5196717B82EBC3D1AAD9A180A8AA26E,1,1,0,1,3,0,2,2,1.0,4.0,2,1.0,3.0,0.0,0.0,0.0,0
852,AFDCD94472B33F9C544824834D11BA8D,1,1,0,1,3,0,2,2,1.0,5.0,2,1.0,3.0,0.0,1.0,1.0,0
853,15679EDD185E9578019EC670A8DF4A30,1,1,0,1,3,0,2,2,1.0,5.0,2,1.0,3.0,0.0,0.0,1.0,0
857,0C2AA054D56AEEC675A85F83CA38FDCB,1,1,已婚,1,3,0,2,2,1.0,7.0,2,0.0,2.0,0.0,0.0,0.0,0
859,844E56B133C44F72EB00C81DCBF37578,1,2,0,1,3,0,2,2,1.0,4.0,2,1.0,3.0,2.0,0.0,0.0,0
860,8F01B133C07FD0DA293B10DEE429B92B,1,2,0,1,3,0,2,2,1.0,7.0,2,1.0,2.0,0.0,0.0,0.0,0
862,851114682C944970868B04128CE59EF3,1,2,0,1,3,铂青铜金属,2,2,1.0,5.0,2,1.0,3.0,0.0,1.0,0.0,0
864,546B5048287628CFD896C718893F8E6A,1,2,0,1,3,0,2,2,1.0,5.0,2,1.0,2.0,0.0,0.0,1.0,0
867,0F6AF0D362DC07A65EB9706D1F921F3E,1,2,0,1,3,0,2,2,1.0,3.0,2,1.0,2.0,0.0,1.0,0.0,0
869,110ACCD4BBDCF17790A7F7ADF768105B,1,1,0,1,3,0,2,2,1.0,5.0,2,1.0,3.0,0.0,0.0,1.0,0
877,9F8002B7902F5A699E9C4698001AE327,1,1,0,1,3,0,2,2,1.0,5.0,2,1.0,2.0,0.0,0.0,0.0,0
880,CF8BD7D32D9E2EC1382FD9B1ED66591F,1,2,0,1,3,0,2,2,1.0,4.0,2,1.0,3.0,0.0,2.0,0.0,0
883,D800EAC37889402D413048136FB01F0E,1,2,0,1,3,0,2,2,1.0,3.0,2,1.0,2.0,0.0,1.0,0.0,0
884,DF2F927F516B0B3EFD2A191CA70C4DDA,2,1,0,1,3,0,2,2,1.0,3.0,2,1.0,2.0,0.0,0.0,0.0,0
991,CBA2F43EA61B6BB984293B7119A21C99,1,2,0,1,3,0,2,2,1.0,5.0,2,1.0,2.0,0.0,2.0,1.0,0
992,35D411BB8517EF6E13BE53C0884395F9,2,2,0,1,3,0,2,2,1.0,5.0,2,1.0,2.0,1.0,2.0,0.0,0
993,834547DCB31DFF043C16FAACB55147DD,1,2,0,1,3,0,2,2,1.0,5.0,2,1.0,3.0,3.0,3.0,1.0,0
995,7588842FC8ACFA265408EEB9D7472024,2,2,0,1,3,0,2,2,0.0,0.0,4,1.0,2.0,0.0,0.0,0.0,0
997,B80F3461D95C7047A38B58E22EE59C4E,1,2,0,1,3,0,2,3,1.0,5.0,2,1.0,3.0,0.0,0.0,0.0,0
1005,2789C37E111BEBD2459EFD5B6F7B4A2C,1,2,已婚,1,3,0,2,2,1.0,5.0,2,1.0,3.0,0.0,3.0,0.0,0
1007,2E51F84C12AC9AB52D15282BD4AB9397,1,1,0,1,3,0,2,2,1.0,7.0,2,1.0,3.0,0.0,0.0,0.0,0
1008,CFFA927268A055BA44300764F855580F,1,1,0,1,3,0,2,2,1.0,5.0,2,1.0,2.0,0.0,0.0,0.0,0
1010,E697AAC0C4F23E72AB0C2F922163ABBF,1,1,0,1,3,0,2,2,1.0,5.0,2,1.0,3.0,0.0,0.0,0.0,0
1011,0B78C418BD7604F63328BD477B06E455,1,2,0,1,3,0,2,2,1.0,5.0,2,1.0,2.0,0.0,0.0,0.0,0
1013,512306D2A06662F7313CE343FD3E00B4,1,1,0,5,3,0,2,2,0.0,0.0,4,0.0,2.0,0.0,0.0,0.0,0
1015,4D18A290689CD558D5B841D99CA3BC7D,1,1,0,1,3,0,2,2,1.0,5.0,2,1.0,3.0,3.0,1.0,0.0,0
1021,953F388E946765F7D7F1A2C501AFBC56,1,3,0,1,3,铂青铜金属,2,3,0.0,0.0,4,1.0,3.0,1.0,0.0,0.0,0
1022,C1F86516BC1DABFF3D36A6C2FC0B66ED,1,2,已婚,1,3,银金属色,2,2,1.0,3.0,2,1.0,3.0,0.0,0.0,1.0,0
1025,28BCE860EC3237E2AC04955DFD7C3F7C,1,1,已婚,1,3,0,2,2,1.0,5.0,2,1.0,3.0,0.0,3.0,0.0,0
1027,3B5BD5FD8E24CA4E377CAAA387BCC7DE,2,2,0,1,3,0,2,2,1.0,5.0,2,1.0,3.0,0.0,0.0,0.0,0
1031,AA928CE817272A231558EB894BA09BA0,1,2,已婚,1,3,0,2,2,1.0,3.0,2,1.0,2.0,0.0,0.0,0.0,0
1035,9CE99C1CD445DADD7957001770929EC4,2,2,0,1,3,黑云母色,2,2,1.0,5.0,2,1.0,2.0,2.0,0.0,1.0,0
1036,150E84C65F5F89139BEE16349B6F7225,1,2,0,1,3,红色,2,2,1.0,4.0,2,1.0,2.0,0.0,0.0,0.0,0
1038,993F2FEB79ED5A66F4FF9E8F475B21F9,1,2,0,1,3,0,2,3,1.0,3.0,2,1.0,2.0,0.0,0.0,0.0,0
1039,5A3E976564045C3EDE8CDAB7991DA4FC,1,1,0,1,3,0,2,2,1.0,4.0,2,1.0,2.0,0.0,2.0,0.0,0
1164,21DB8D76BB0935FDBB6F02A7BB973800,1,1,0,1,3,0,2,2,1.0,5.0,2,1.0,2.0,0.0,0.0,0.0,0
1175,720154701BEC287DEC7B725987840E7C,1,2,0,1,3,0,2,2,1.0,5.0,2,1.0,3.0,0.0,0.0,1.0,0
1183,6ECBD38235D40371AF3118E2FBBD70EB,2,2,0,1,3,0,2,2,0.0,0.0,4,1.0,3.0,0.0,0.0,2.0,0
1185,6F0C6C0681E0000CF4A2C9802BACD508,1,1,0,1,3,0,2,2,1.0,5.0,2,1.0,2.0,0.0,0.0,0.0,0
1190,C60D22A0A1A9C2F7F5BDA469ABA60059,2,2,0,1,3,0,2,2,1.0,3.0,2,1.0,2.0,0.0,0.0,0.0,0
1193,837C6AD5FF91A398D113241F2D4825AC,2,1,已婚,1,3,0,2,2,1.0,5.0,2,1.0,3.0,0.0,0.0,2.0,0
1194,A03E8BCBA4DC36AC3573155EEB159067,1,1,0,1,3,0,2,2,1.0,4.0,2,1.0,2.0,0.0,0.0,0.0,0
1196,4371EDDA0AFD4BB79CBBE701C8F2806F,1,2,0,1,3,0,2,2,1.0,5.0,2,1.0,3.0,0.0,0.0,0.0,0
1197,66FCB6979118F901D750D246221EA9CF,1,1,已婚,1,3,0,2,2,1.0,4.0,2,1.0,3.0,0.0,0.0,0.0,0
1205,E8E774F5675B22085743859EB22601E1,1,1,已婚,1,3,0,2,2,1.0,5.0,2,1.0,3.0,0.0,0.0,0.0,0
1206,08B734C515686D24863DEAB2871CA6AC,2,2,0,1,3,0,2,2,1.0,3.0,1,1.0,2.0,0.0,0.0,0.0,0
1208,9A67208F5446D06EDC103B7CA70496FF,2,1,0,1,3,冰玉蓝金属,2,2,1.0,3.0,2,1.0,3.0,0.0,2.0,0.0,0
1311,B94DA621A18A21364B77676A348CE9D8,1,2,已婚,1,3,银金属色,2,2,1.0,5.0,2,1.0,2.0,0.0,1.0,0.0,0
1314,FA3D43A2E14308A6DF7B1C0784624CBB,2,1,0,1,3,0,2,2,1.0,3.0,2,1.0,2.0,1.0,2.0,0.0,0
1316,09809798083C5A35404E1EBEB222E05C,2,2,0,1,3,0,2,2,1.0,5.0,2,1.0,2.0,0.0,0.0,0.0,0
1317,DC6F61BA215A0372BA87ABA31A3EA7F7,1,1,0,1,3,0,2,2,1.0,5.0,2,1.0,2.0,1.0,2.0,1.0,0
1318,2518B9DA5CBEFDD0B13A2295AA79F5D9,1,1,0,1,3,0,2,2,1.0,4.0,2,1.0,2.0,0.0,2.0,0.0,0
1319,38B8DF00E21439FD7E02E1F6AA933D60,2,1,0,1,3,0,2,2,1.0,6.0,2,1.0,3.0,0.0,1.0,0.0,0
1322,8C106E3B70232827229D88316769DDE1,1,2,0,1,3,蓝金属色,2,2,1.0,5.0,2,1.0,2.0,0.0,1.0,0.0,0
1329,3529535FE61F3395340301DA0F5D2276,2,2,0,2,3,0,2,2,1.0,4.0,1,1.0,2.0,1.0,2.0,0.0,0
1331,B0969EE9BEDFE06F2D86F6A7E45669AC,1,2,0,1,3,0,2,2,1.0,3.0,2,1.0,2.0,0.0,1.0,0.0,0
1332,4A660649D15398147BC71B4AFC03E4B2,1,2,0,1,3,0,2,2,0.0,0.0,4,1.0,2.0,0.0,0.0,0.0,0
1334,C3ABA05B2E0FB30001FFAE7837204DC3,1,1,0,1,3,0,2,2,0.0,0.0,4,1.0,2.0,0.0,0.0,0.0,0
1335,2C174AC824329F5D6619D89AD1B1DBC0,1,2,已婚,1,3,铂青铜金属,2,2,1.0,5.0,2,1.0,3.0,3.0,0.0,0.0,0
1338,986812C3F12BBE6C53559A9AAF3B373D,1,2,0,1,3,0,2,2,1.0,4.0,2,1.0,3.0,0.0,3.0,0.0,0
1339,846C8BE3A121B6E4F3AD08F7344DD9F6,1,2,已婚,2,3,0,2,2,1.0,5.0,2,1.0,3.0,0.0,0.0,0.0,0
1341,3585CD0132214776E2B46A9883D407A6,1,2,0,1,3,0,2,2,1.0,3.0,1,1.0,3.0,0.0,1.0,0.0,0
1342,AE0B79334FEDC95A3A3EA6C83608358C,1,1,0,1,3,0,2,2,1.0,3.0,2,1.0,2.0,0.0,2.0,0.0,0
1343,9D0813763084496F0E1BB4BACD2F16A4,1,2,0,1,3,0,2,2,1.0,3.0,2,1.0,2.0,1.0,1.0,0.0,0
1351,4204C6D00EAB14C92FA25EE8C5508DF6,1,2,0,1,3,0,2,2,1.0,3.0,2,1.0,3.0,0.0,0.0,0.0,0
1352,E1CBCC36CC58DCFB2B0E73C735CC26A9,1,2,0,1,3,0,2,2,1.0,3.0,2,1.0,2.0,0.0,0.0,0.0,0
1356,717FAB7D243E500A386EC0ED290B5480,1,1,0,1,3,0,2,2,1.0,3.0,2,1.0,3.0,0.0,0.0,0.0,0
1357,06FFB1D72D893D8BEF9193E6FEA22D9B,1,2,0,1,3,0,2,2,1.0,3.0,2,1.0,3.0,3.0,0.0,0.0,0
1366,954EF73C2091DDC3A50B0C0C974854A0,1,1,0,1,3,0,2,2,1.0,3.0,2,1.0,2.0,0.0,0.0,0.0,0
1367,31E834640C544C7DD699455C479D2982,1,2,0,1,3,0,2,2,1.0,3.0,2,1.0,2.0,0.0,0.0,0.0,0
1457,E6E0A736CC71B36C41D3C6CDF0E80945,1,2,0,1,3,铂青铜金属,2,2,1.0,4.0,2,1.0,3.0,0.0,3.0,0.0,0
1463,DF00B24684994960688042ADD519CB89,1,1,0,1,3,0,2,3,1.0,5.0,2,1.0,2.0,2.0,2.0,0.0,0
1470,D310932387318AA45D05787645D227DF,1,2,0,1,3,0,2,2,1.0,4.0,2,1.0,3.0,0.0,3.0,0.0,0
1471,98F23AD827A5998AAC8338BB5E9CF980,1,2,已婚,1,3,0,2,2,1.0,4.0,1,1.0,2.0,0.0,0.0,0.0,0
1476,6F5995E400889F0766E757A13C2EF242,1,2,0,1,3,0,2,2,1.0,5.0,2,1.0,3.0,0.0,0.0,0.0,0
1484,52B10E3509BD2627F215B9977AD9D9BA,1,2,0,1,3,0,2,2,1.0,5.0,2,1.0,3.0,0.0,0.0,0.0,0
1486,4903F4AAEB84C42F706190D6715208D7,1,2,已婚,1,3,0,2,2,1.0,3.0,2,1.0,2.0,0.0,0.0,0.0,0
1488,3C7A3EB3D47D7310888DC78C1DE7FC02,2,2,已婚,1,3,0,2,2,1.0,5.0,2,1.0,2.0,0.0,0.0,0.0,0
1490,5B878BEF3958962620B0F9705557418F,1,2,0,1,3,0,2,2,1.0,3.0,2,0.0,2.0,0.0,0.0,0.0,0
1491,F93F38586208FFD8F37FCBE5A5B769AE,1,1,已婚,1,3,0,2,2,1.0,3.0,1,0.0,2.0,0.0,1.0,0.0,0
1500,D2502B0F6D07DB2295CA07D088519BF5,1,2,0,1,3,0,2,2,1.0,5.0,2,1.0,2.0,0.0,0.0,0.0,0
1505,32557F74806F935B6ED4183DF86839E8,2,1,0,1,3,冰玉蓝金属,2,2,1.0,3.0,2,1.0,2.0,0.0,0.0,0.0,0
1600,747651C5F9759EF3107CDDE4E7D4B7E3,1,2,0,2,3,银金属色,2,2,1.0,4.0,2,1.0,2.0,0.0,0.0,0.0,0
1603,AE47B4D4751D6ED042A6625B2877E098,1,1,0,1,3,银金属色,2,2,1.0,5.0,2,1.0,3.0,2.0,1.0,0.0,0
1607,9C8254DF42F5E00725EADAD1227BE9D8,2,1,0,1,3,0,2,2,1.0,5.0,2,1.0,2.0,0.0,0.0,0.0,0
1609,919601DF7236C54FF882D082FCF22B62,1,1,0,1,3,0,2,2,1.0,4.0,2,1.0,3.0,0.0,0.0,0.0,0
1620,E3067475F2CD1450367BCB679E15AAAC,1,1,0,1,3,0,2,2,1.0,3.0,2,1.0,2.0,0.0,0.0,0.0,0
1624,641FCE5526603EEE2AD63F8DF799C9DC,1,1,已婚,1,3,0,2,2,1.0,5.0,2,1.0,2.0,0.0,2.0,0.0,0
1626,98E7E94244679C3E8EB3AB7CA9EA391B,1,2,0,1,3,0,2,2,1.0,3.0,2,1.0,2.0,0.0,1.0,0.0,0
1627,37FD91E7D69DB17C35C7EC2834C8E5DC,1,2,0,1,3,铂青铜金属,2,2,1.0,3.0,1,1.0,3.0,0.0,0.0,0.0,0
1628,898D3ABCDB65B46748A8FAEEB1BC776D,1,2,0,1,3,0,2,2,1.0,5.0,2,1.0,2.0,0.0,0.0,0.0,0
1639,3DE8B721B5690BCFB2D7FC824BD49668,1,2,0,1,3,0,2,2,1.0,3.0,2,1.0,3.0,0.0,0.0,1.0,0
1640,81CEC09EF91588D6529FC0438085B37A,1,2,0,1,3,铂青铜金属,2,2,1.0,4.0,2,1.0,2.0,0.0,0.0,0.0,0
1642,EC4021FD064D61F9C2902ABE14581772,1,2,已婚,1,3,珍珠白色,2,3,1.0,5.0,2,1.0,2.0,2.0,0.0,0.0,0
1730,5693A1C3B8C5A09C51CED16ABFECD319,1,2,0,1,3,0,2,2,1.0,4.0,2,1.0,2.0,0.0,0.0,0.0,0
1735,4AD429BE13A58DE91C52060603D5B01B,1,2,0,1,3,0,2,2,1.0,5.0,2,1.0,3.0,0.0,0.0,0.0,0
1743,104823EE29E08507CF7E6440BA0B9BE0,1,1,0,1,3,铂青铜金属,2,2,1.0,7.0,2,1.0,2.0,0.0,2.0,0.0,0
1744,161D54192900F0A8820996005EFA383D,1,1,0,1,3,0,2,2,1.0,4.0,2,1.0,2.0,0.0,0.0,0.0,0
1746,BEBFD2D301C69570E32EBD97A1C06FD0,1,1,0,1,3,0,2,2,1.0,5.0,2,1.0,2.0,0.0,0.0,0.0,0
1747,567468E920E172331F2E4E3652AF4829,1,2,0,1,3,0,2,2,1.0,4.0,2,1.0,2.0,2.0,2.0,2.0,0
1750,83166D6DCBBC4D9EC940881D74F979CC,1,1,0,1,3,0,2,2,1.0,7.0,2,1.0,3.0,0.0,3.0,3.0,0
1753,CFE6F96DA13C643886144D891CB5F3E5,1,1,0,1,3,0,2,2,1.0,5.0,2,1.0,3.0,0.0,0.0,0.0,0
1754,965CE4657FE102B32B46F04762046EE4,1,1,0,2,3,0,2,2,1.0,5.0,2,0.0,2.0,0.0,0.0,0.0,0
1758,4B2FCFA1744B23519E737A1BECEEF1C0,1,2,已婚,1,3,0,2,2,1.0,4.0,2,1.0,2.0,0.0,0.0,0.0,0
1761,7C3AB70BE4B0235F33925D0AF2D597AD,1,1,0,1,3,0,2,2,1.0,5.0,2,1.0,2.0,0.0,0.0,0.0,0
1762,9B1537ADA6B8D21C2B3BE91549C2001A,2,2,0,1,3,银金属色,2,2,1.0,5.0,2,1.0,3.0,0.0,0.0,0.0,0
1763,B7CACBECFD080812AB4A511E593488FB,1,1,0,1,3,0,2,2,0.0,0.0,4,1.0,2.0,0.0,0.0,0.0,0
1766,CD0E1EDA6B54441B8912A0C9A2283416,1,1,0,1,3,0,2,2,1.0,5.0,2,0.0,2.0,0.0,0.0,0.0,0
1772,AA54DA4E095F7A52D02C835DDE8DDAAD,2,2,已婚,1,3,0,2,2,1.0,5.0,2,1.0,3.0,3.0,0.0,0.0,0
1775,D118CF01FC38245F805B27A91D8F9111,1,1,0,1,3,黑云母色,2,2,1.0,5.0,2,1.0,2.0,0.0,1.0,0.0,0
1776,8ED60E8677428E03119049CE1A6965B7,1,2,0,1,3,铂青铜金属,2,2,0.0,0.0,4,1.0,3.0,1.0,0.0,0.0,0
1859,568F41BB2C71CE01AC4175BF99803E08,1,2,0,1,3,铂青铜金属,2,2,1.0,5.0,2,1.0,3.0,0.0,3.0,3.0,0
1862,33D07D989EB45073EB426C78F42D93ED,1,2,0,1,3,0,2,2,1.0,5.0,2,1.0,3.0,0.0,0.0,0.0,0
1865,59701C0B3EC88F0F932C0B234CC48167,1,1,0,1,3,0,2,2,0.0,0.0,4,1.0,2.0,0.0,0.0,0.0,0
1866,A277793B8C08FBCF501FBCBE58DCDAFA,1,1,0,1,3,0,2,2,1.0,4.0,2,1.0,2.0,0.0,0.0,0.0,0
1873,5E6838D91677DBC5E69F87062E87C309,1,1,0,1,3,0,2,2,1.0,3.0,1,1.0,3.0,3.0,1.0,0.0,0
1875,013B17C224BF2301F4E7DB75865E9BCB,1,1,0,1,3,冰玉蓝金属,2,2,1.0,5.0,2,1.0,3.0,3.0,0.0,0.0,0
1876,547C9B490F104E4FCF291715BB51193A,1,1,已婚,2,3,0,2,2,1.0,7.0,2,0.0,2.0,0.0,0.0,0.0,0
1877,12FA86AA98909367629CF7DD2831C0D0,1,2,0,1,3,0,2,2,1.0,5.0,2,1.0,3.0,0.0,0.0,0.0,0
1882,2361FB3D69D032A2091346A95E644F8E,1,2,0,1,3,0,2,2,1.0,4.0,2,1.0,3.0,0.0,0.0,0.0,0
1884,92A2E95077BF6FEF2285A59A3CB8D346,2,1,0,1,3,红色,2,2,0.0,0.0,4,1.0,2.0,0.0,0.0,0.0,0
1888,894524CD158CCF01FCB43E772549E60C,1,1,0,1,3,0,2,2,0.0,0.0,4,1.0,3.0,0.0,2.0,0.0,0
2000,5BBF27EBDBC7DF1C5C20F6DBC01C0212,1,2,0,1,3,0,2,2,1.0,5.0,2,0.0,2.0,0.0,2.0,0.0,0
2001,9003237F119A5054365029EBFE3894C2,1,1,0,1,3,银金属色,2,2,0.0,0.0,4,1.0,2.0,0.0,1.0,0.0,0
2002,DF9EC4B494A0D7E689710CE942DCC8BD,1,1,0,1,3,银金属色,2,2,1.0,5.0,2,1.0,3.0,0.0,2.0,0.0,0
2003,8C79F35BD7D0CD209015A05D39DD130B,1,1,0,1,3,0,2,2,1.0,5.0,2,1.0,3.0,3.0,1.0,0.0,0
2004,E624424AEC92775B0E332C8E7E84B897,1,1,已婚,1,3,0,2,2,1.0,5.0,2,1.0,2.0,0.0,0.0,0.0,0
2005,F7175AB440D6B5246D4EBA6D9A21490F,1,1,0,1,3,0,2,2,1.0,4.0,2,1.0,2.0,0.0,2.0,0.0,0
2012,31A8050B35E512998D468D5F3382CE09,1,2,0,1,3,0,2,2,1.0,4.0,2,1.0,3.0,0.0,3.0,0.0,0
2015,EE6ED8FA858361B0540BD77CA778479D,1,2,0,1,3,红色,2,2,1.0,5.0,2,1.0,3.0,0.0,0.0,0.0,0
2017,3BCD6F0590E14C1AD14CFC7203BD32CB,2,1,0,1,3,铂青铜金属,2,2,1.0,4.0,2,1.0,2.0,1.0,0.0,0.0,0
2019,F624258CB0065BB14E12CC9C153789D2,1,2,0,1,3,红色,2,2,1.0,4.0,2,1.0,2.0,0.0,0.0,0.0,0
2022,78ADA42A47DCAE0B53A1F6D1A1B209DB,2,1,0,1,3,0,2,2,1.0,3.0,2,1.0,2.0,1.0,2.0,0.0,0
2024,938913FD440E320087EE737FD1AD5147,1,1,0,1,3,0,2,2,1.0,3.0,2,1.0,3.0,0.0,0.0,0.0,0
2026,CEAD7CC810418A87AC55AA5F1CF70061,2,2,0,1,3,0,2,2,1.0,5.0,2,1.0,2.0,0.0,0.0,0.0,0
2029,F91AD50056AD8E24949E4099CF1635D4,1,1,0,1,3,0,2,2,1.0,5.0,2,1.0,2.0,0.0,1.0,0.0,0
2036,3D4985D6F9C6107E41F4761480609E81,1,1,0,1,3,0,2,2,1.0,5.0,2,1.0,3.0,0.0,0.0,0.0,0
2037,E4DD092F133EA9B8D89D655DC2D04371,1,1,0,1,3,0,2,2,1.0,3.0,2,1.0,2.0,0.0,0.0,0.0,0
2046,3C557549C449EDFC5FFF24F290D3139D,1,1,未婚,1,3,0,2,2,1.0,5.0,2,1.0,3.0,3.0,0.0,0.0,0
2048,EC844A668B9C9C93B489FEA049622C7C,2,1,0,1,3,0,2,2,1.0,3.0,2,1.0,2.0,0.0,0.0,0.0,0
2051,D55C8351AC0D1D5E9DE45C1F0E2D0F72,2,1,0,1,3,冰玉蓝金属,2,2,1.0,5.0,2,1.0,2.0,0.0,0.0,0.0,0
2056,575EA9B64D9A61C4CA4A5A0FBBDE4B39,1,1,0,1,3,0,2,2,0.0,0.0,4,1.0,3.0,0.0,0.0,0.0,0
2134,D591391B1BDFF38EE37F37E9DCD0DFD8,1,1,已婚,1,7,0,3,1,1.0,5.0,2,1.0,3.0,2.0,0.0,0.0,0
2136,0459B41523D9120F6A163EEE8627CF1B,1,2,已婚,1,7,银金属色,3,1,1.0,5.0,2,1.0,2.0,1.0,1.0,1.0,0
2138,53F34F1B779D812BE688DD4BAA4FF82D,2,1,0,1,7,0,3,1,1.0,5.0,2,1.0,3.0,3.0,3.0,0.0,0
2139,83E4CBC7186286743553427B1E2B18BF,1,1,0,1,7,0,3,1,1.0,5.0,2,1.0,3.0,3.0,2.0,0.0,0
2145,4D813366EC19D612AA062F74E6BBA462,2,1,0,1,7,0,3,1,1.0,4.0,1,1.0,2.0,0.0,0.0,0.0,0
2146,99E6701C005FDEE8BF193FB17CCE88ED,1,1,0,1,7,紫云母金属,2,1,1.0,5.0,1,1.0,3.0,3.0,2.0,3.0,0
2152,C1072780038CD8F552FB94547507CD1A,2,2,0,1,7,红色,3,1,1.0,5.0,2,1.0,2.0,2.0,2.0,0.0,0
2158,248F5A91F4BAE91FB5874ECFD1FBB941,2,1,0,1,7,红色,3,1,1.0,3.0,1,1.0,2.0,0.0,2.0,1.0,0
2162,E323D00FA92E474C3B2DC4613BB91619,2,2,0,1,7,红色,3,1,1.0,5.0,2,1.0,3.0,0.0,3.0,0.0,0
